2021-05-30 19:33:11,1399086504723501057,1,0,"b'@NetflixJP The OA Part III, onegaishimasu \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/GFcBqZiHIk'"

2021-05-30 19:32:17,1399086279103598593,1,0,"b'@NetflixES The OA Part III, por favor \xf0\x9f\xa4\xa9\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/5zNDqkysTs'"

2021-05-30 19:31:30,1399086082768224257,2,0,"b'@NetflixPT The OA Part III, por favor \xf0\x9f\x98\x8d\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/OJ5F1eEgFd'"

2021-05-30 19:30:57,1399085942334492676,2,0,"b'@NetflixID The OA Part III, please \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/yLecAhlOel'"

2021-05-30 19:29:32,1399085587991257091,4,0,"b'@NetflixSA The OA Part III, please \xf0\x9f\xa5\xb3\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #CancelNetflix https://t.co/E9DrYNjUoE'"

2021-05-30 10:10:55,1398945005625122818,0,67,b'RT @Chris1928: Sadly @netflix after 10 years I had to #CancelNetflix. The #StrangerThings collab with @7DS_en should have never been given\xe2\x80\xa6'

